Line Number,Lines of Code,Function Name,Module,Source Code
109832,52,mbedtls_net_connect,Mbed TLS,
109884,14,mbedtls_net_set_block,Mbed TLS,
109898,35,mbedtls_net_recv,Mbed TLS,
109933,37,mbedtls_net_send,Mbed TLS,
109970,50,mbedtls_net_recv_timeout,Mbed TLS,
110020,14,mbedtls_net_free,Mbed TLS,
110034,13,mycalloc,Mbed TLS,
110047,108,aes_gen_tables,Mbed TLS,
110155,10,mbedtls_aes_init,Mbed TLS,
110165,18,mbedtls_aes_free,Mbed TLS,
110183,121,mbedtls_aes_setkey_enc,Mbed TLS,
110304,50,mbedtls_aes_setkey_dec,Mbed TLS,
110354,115,mbedtls_aes_encrypt,Mbed TLS,
110469,115,mbedtls_aes_decrypt,Mbed TLS,
110584,14,mbedtls_aes_crypt_ecb,Mbed TLS,
110598,59,mbedtls_aes_crypt_cbc,Mbed TLS,
110657,43,mbedtls_aes_crypt_cfb128,Mbed TLS,
110700,38,mbedtls_aes_crypt_ctr,Mbed TLS,
110738,62,mbedtls_asn1_get_len,Mbed TLS,
110800,23,mbedtls_asn1_get_tag,Mbed TLS,
110823,23,mbedtls_asn1_get_bool,Mbed TLS,
110846,27,mbedtls_asn1_get_int,Mbed TLS,
110873,18,mbedtls_asn1_get_mpi,Mbed TLS,
110891,38,mbedtls_asn1_get_bitstring,Mbed TLS,
110929,19,mbedtls_asn1_get_bitstring_null,Mbed TLS,
110948,48,mbedtls_asn1_get_sequence_of,Mbed TLS,
110996,56,mbedtls_asn1_get_alg,Mbed TLS,
111052,38,mpi_sub_hlp,Mbed TLS,
111090,230,mpi_mul_hlp,Mbed TLS,
111320,14,mbedtls_mpi_init,Mbed TLS,
111334,28,mbedtls_mpi_free,Mbed TLS,
111362,40,mbedtls_mpi_grow,Mbed TLS,
111402,47,mbedtls_mpi_shrink,Mbed TLS,
111449,34,mbedtls_mpi_copy,Mbed TLS,
111483,33,mbedtls_mpi_safe_cond_assign,Mbed TLS,
111516,22,mbedtls_mpi_lset,Mbed TLS,
111538,13,mbedtls_mpi_get_bit,Mbed TLS,
111551,29,mbedtls_mpi_lsb,Mbed TLS,
111580,30,mbedtls_mpi_bitlen,Mbed TLS,
111610,12,mbedtls_mpi_size,Mbed TLS,
111622,33,mbedtls_mpi_read_binary,Mbed TLS,
111655,32,mbedtls_mpi_write_binary,Mbed TLS,
111687,46,mbedtls_mpi_shift_l,Mbed TLS,
111733,58,mbedtls_mpi_shift_r,Mbed TLS,
111791,43,mbedtls_mpi_cmp_abs,Mbed TLS,
111834,54,mpi_montmul,Mbed TLS,
111888,59,mbedtls_mpi_cmp_mpi,Mbed TLS,
111947,18,mbedtls_mpi_cmp_int,Mbed TLS,
111965,61,mbedtls_mpi_add_abs,Mbed TLS,
112026,38,mbedtls_mpi_sub_abs,Mbed TLS,
112064,29,mbedtls_mpi_add_mpi,Mbed TLS,
112093,29,mbedtls_mpi_sub_mpi,Mbed TLS,
112122,20,mbedtls_mpi_sub_int,Mbed TLS,
112142,48,mbedtls_mpi_mul_mpi,Mbed TLS,
112190,17,mbedtls_mpi_mul_int,Mbed TLS,
112207,183,mbedtls_mpi_div_mpi,Mbed TLS,
112390,34,mbedtls_mpi_mod_mpi,Mbed TLS,
112424,210,mbedtls_mpi_exp_mod,Mbed TLS,
112634,71,mbedtls_mpi_gcd,Mbed TLS,
112705,25,mbedtls_mpi_fill_random,Mbed TLS,
112730,141,mbedtls_mpi_inv_mod,Mbed TLS,
112871,14,mbedtls_cipher_get_block_size,Mbed TLS,
112885,16,add_pkcs_padding,Mbed TLS,
112901,35,get_pkcs_padding,Mbed TLS,
112936,15,add_zeros_padding,Mbed TLS,
112951,14,get_no_padding,Mbed TLS,
112965,24,get_zeros_padding,Mbed TLS,
112989,40,mbedtls_cipher_info_from_type,Mbed TLS,
113029,10,mbedtls_cipher_init,Mbed TLS,
113039,25,mbedtls_cipher_free,Mbed TLS,
113064,40,mbedtls_cipher_setkey,Mbed TLS,
113104,33,mbedtls_cipher_set_iv,Mbed TLS,
113137,15,mbedtls_cipher_reset,Mbed TLS,
113152,115,mbedtls_cipher_update,Mbed TLS,
113267,74,mbedtls_cipher_finish,Mbed TLS,
113341,37,mbedtls_cipher_set_padding_mode,Mbed TLS,
113378,34,mbedtls_cipher_setup,Mbed TLS,
113412,21,mbedtls_cipher_crypt,Mbed TLS,
113433,22,mbedtls_cipher_auth_encrypt,Mbed TLS,
113455,27,mbedtls_cipher_auth_decrypt,Mbed TLS,
113482,11,gcm_ctx_free,Mbed TLS,
113493,15,gcm_ctx_alloc,Mbed TLS,
113508,12,gcm_aes_setkey_wrap,Mbed TLS,
113520,11,aes_ctx_free,Mbed TLS,
113531,15,aes_ctx_alloc,Mbed TLS,
113546,49,aes_setkey_dec_wrap,Mbed TLS,
113595,121,aes_setkey_enc_wrap,Mbed TLS,
113716,38,aes_crypt_ctr_wrap,Mbed TLS,
113754,44,aes_crypt_cfb128_wrap,Mbed TLS,
113798,59,aes_crypt_cbc_wrap,Mbed TLS,
113857,15,aes_crypt_ecb_wrap,Mbed TLS,
113872,12,debug_send_line,Mbed TLS,
113884,61,mbedtls_debug_print_mpi,Mbed TLS,
113945,33,mbedtls_debug_print_msg,Mbed TLS,
113978,19,mbedtls_debug_print_ret,Mbed TLS,
113997,60,mbedtls_debug_print_buf,Mbed TLS,
114057,17,mbedtls_debug_print_mpi,Mbed TLS,
114074,18,mbedtls_debug_print_ecp,Mbed TLS,
114092,18,mbedtls_debug_print_ecp,Mbed TLS,
114110,80,mbedtls_debug_print_crt,Mbed TLS,
114190,15,ecp_get_type,Mbed TLS,
114205,22,ecp_safe_invert_jac,Mbed TLS,
114227,30,ecp_select_comb,Mbed TLS,
114257,41,ecp_modp,Mbed TLS,
114298,192,ecp_double_jac,Mbed TLS,
114490,40,ecp_normalize_jac,Mbed TLS,
114530,96,ecp_normalize_jac_many,Mbed TLS,
114626,12,mbedtls_ecp_point_init,Mbed TLS,
114638,12,mbedtls_ecp_point_free,Mbed TLS,
114650,23,mbedtls_ecp_grp_id_list,Mbed TLS,
114673,14,mbedtls_ecp_point_init,Mbed TLS,
114687,14,mbedtls_ecp_group_init,Mbed TLS,
114701,16,mbedtls_ecp_keypair_init,Mbed TLS,
114717,14,mbedtls_ecp_point_free,Mbed TLS,
114731,36,mbedtls_ecp_group_free,Mbed TLS,
114767,16,mbedtls_ecp_keypair_free,Mbed TLS,
114783,17,mbedtls_ecp_copy,Mbed TLS,
114800,12,mbedtls_ecp_group_copy,Mbed TLS,
114812,17,mbedtls_ecp_set_zero,Mbed TLS,
114829,168,ecp_add_mixed,Mbed TLS,
114997,239,ecp_mul_comb,Mbed TLS,
115236,42,mbedtls_ecp_point_read_binary,Mbed TLS,
115278,85,mbedtls_ecp_check_pubkey,Mbed TLS,
115363,25,mbedtls_ecp_check_privkey,Mbed TLS,
115388,27,mbedtls_ecp_mul,Mbed TLS,
115415,47,mbedtls_ecp_check_pub_priv,Mbed TLS,
115462,62,ecp_mod_koblitz,Mbed TLS,
115524,12,ecp_mod_p224k1,Mbed TLS,
115536,12,ecp_mod_p256k1,Mbed TLS,
115548,92,mbedtls_ecp_group_load,Mbed TLS,
115640,61,gcm_mult,Mbed TLS,
115701,13,mbedtls_gcm_init,Mbed TLS,
115714,107,mbedtls_gcm_setkey,Mbed TLS,
115821,95,mbedtls_gcm_starts,Mbed TLS,
115916,77,mbedtls_gcm_update,Mbed TLS,
115993,74,mbedtls_gcm_finish,Mbed TLS,
116067,23,mbedtls_gcm_crypt_and_tag,Mbed TLS,
116090,42,mbedtls_gcm_auth_decrypt,Mbed TLS,
116132,17,mbedtls_gcm_free,Mbed TLS,
116149,16,mbedtls_md_info_from_type,Mbed TLS,
116165,10,mbedtls_md_init,Mbed TLS,
116175,36,mbedtls_md_free,Mbed TLS,
116211,34,mbedtls_md_setup,Mbed TLS,
116245,14,mbedtls_md_starts,Mbed TLS,
116259,14,mbedtls_md_update,Mbed TLS,
116273,14,mbedtls_md_finish,Mbed TLS,
116287,14,mbedtls_md,Mbed TLS,
116301,59,mbedtls_md_hmac_starts,Mbed TLS,
116360,17,mbedtls_md_hmac_update,Mbed TLS,
116377,28,mbedtls_md_hmac_finish,Mbed TLS,
116405,25,mbedtls_md_hmac_reset,Mbed TLS,
116430,14,mbedtls_md_process,Mbed TLS,
116444,13,mbedtls_md_get_size,Mbed TLS,
116457,185,md5_process_wrap,Mbed TLS,
116642,10,md5_clone_wrap,Mbed TLS,
116652,11,md5_ctx_free,Mbed TLS,
116663,15,md5_ctx_alloc,Mbed TLS,
116678,41,md5_finish_wrap,Mbed TLS,
116719,14,md5_update_wrap,Mbed TLS,
116733,15,md5_starts_wrap,Mbed TLS,
116748,439,sha1_process_wrap,Mbed TLS,
117187,10,sha1_clone_wrap,Mbed TLS,
117197,11,sha1_ctx_free,Mbed TLS,
117208,15,sha1_ctx_alloc,Mbed TLS,
117223,55,sha1_finish_wrap,Mbed TLS,
117278,14,sha1_update_wrap,Mbed TLS,
117292,16,sha1_starts_wrap,Mbed TLS,
117308,251,sha224_process_wrap,Mbed TLS,
117559,10,sha224_clone_wrap,Mbed TLS,
117569,11,sha224_ctx_free,Mbed TLS,
117580,15,sha224_ctx_alloc,Mbed TLS,
117595,10,sha224_wrap,Mbed TLS,
117605,10,sha256_wrap,Mbed TLS,
117615,69,sha224_finish_wrap,Mbed TLS,
117684,14,sha224_update_wrap,Mbed TLS,
117698,10,sha224_starts_wrap,Mbed TLS,
117708,10,sha256_starts_wrap,Mbed TLS,
117718,25,oid_sig_alg_from_asn1,Mbed TLS,
117743,30,mbedtls_oid_get_attr_short_name,Mbed TLS,
117773,30,mbedtls_oid_get_x509_ext_type,Mbed TLS,
117803,27,mbedtls_oid_get_extended_key_usage,Mbed TLS,
117830,24,mbedtls_oid_get_sig_alg_desc,Mbed TLS,
117854,26,mbedtls_oid_get_sig_alg,Mbed TLS,
117880,30,mbedtls_oid_get_pk_alg,Mbed TLS,
117910,30,mbedtls_oid_get_ec_grp,Mbed TLS,
117940,30,mbedtls_oid_get_md_alg,Mbed TLS,
117970,27,mbedtls_oid_get_oid_by_md,Mbed TLS,
117997,61,pem_aes_decrypt,Mbed TLS,
118058,10,mbedtls_pem_init,Mbed TLS,
118068,179,mbedtls_pem_read_buffer,Mbed TLS,
118247,18,mbedtls_pem_free,Mbed TLS,
118265,10,mbedtls_md5_init,Mbed TLS,
118275,18,mbedtls_md5_free,Mbed TLS,
118293,9,mbedtls_md5_clone,Mbed TLS,
118302,14,mbedtls_md5_starts,Mbed TLS,
118316,184,mbedtls_md5_process,Mbed TLS,
118500,39,mbedtls_md5_update,Mbed TLS,
118539,14,mbedtls_md5_update,Mbed TLS,
118553,40,mbedtls_md5_finish,Mbed TLS,
118593,17,mbedtls_md5,Mbed TLS,
118610,10,mbedtls_sha1_init,Mbed TLS,
118620,18,mbedtls_sha1_free,Mbed TLS,
118638,9,mbedtls_sha1_clone,Mbed TLS,
118647,15,mbedtls_sha1_starts,Mbed TLS,
118662,438,mbedtls_sha1_process,Mbed TLS,
119100,39,mbedtls_sha1_update,Mbed TLS,
119139,14,mbedtls_sha1_update,Mbed TLS,
119153,52,mbedtls_sha1_finish,Mbed TLS,
119205,17,mbedtls_sha1,Mbed TLS,
119222,20,mbedtls_ssl_ciphersuite_from_id,Mbed TLS,
119242,28,mbedtls_ssl_list_ciphersuites,Mbed TLS,
119270,19,mbedtls_ssl_get_ciphersuite_name,Mbed TLS,
119289,23,mbedtls_ssl_get_ciphersuite_sig_pk_alg,Mbed TLS,
119312,16,mbedtls_ssl_own_key,Mbed TLS,
119328,15,mbedtls_ssl_hs_hdr_len,Mbed TLS,
119343,1037,mbedtls_ssl_handshake_client_step,Mbed TLS,
120380,18,mbedtls_ssl_own_key,Mbed TLS,
120398,1204,mbedtls_ssl_handshake_server_step,Mbed TLS,
121602,33,mbedtls_x509_get_serial,Mbed TLS,
121635,15,mbedtls_x509_get_alg,Mbed TLS,
121650,83,mbedtls_x509_get_name,Mbed TLS,
121733,31,mbedtls_x509_get_sig,Mbed TLS,
121764,26,mbedtls_x509_get_sig_alg,Mbed TLS,
121790,35,mbedtls_x509_get_ext,Mbed TLS,
121825,72,mbedtls_x509_dn_gets,Mbed TLS,
121897,43,mbedtls_x509_serial_gets,Mbed TLS,
121940,27,mbedtls_x509_sig_alg_gets,Mbed TLS,
121967,19,mbedtls_x509_key_size_helper,Mbed TLS,
121986,9,mbedtls_x509_time_is_past,Mbed TLS,
121995,9,mbedtls_x509_time_is_future,Mbed TLS,
122004,119,mbedtls_base64_decode,Mbed TLS,
122123,47,modf,C StdLib,
122170,11,__lshrdi3,C StdLib,
122181,20,__clzsi2,C StdLib,
122201,23,__floatundisf,C StdLib,
122224,13,__divdi3,C StdLib,
122237,13,__moddi3,C StdLib,
122250,13,__udivdi3,C StdLib,
122263,13,__umoddi3,C StdLib,
122276,133,__adddf3,C StdLib,
122409,101,__divdf3,C StdLib,
122510,39,__eqdf2,C StdLib,
122549,84,__gedf2,C StdLib,
122633,86,__ledf2,C StdLib,
122719,97,__muldf3,C StdLib,
122816,136,__subdf3,C StdLib,
122952,37,__fixdfsi,C StdLib,
122989,55,__fixunsdfsi,C StdLib,
123044,14,__floatsidf,C StdLib,
123058,14,__floatunsidf,C StdLib,
123072,18,__extendsfdf2,C StdLib,
123090,80,__truncdfsf2,C StdLib,
123170,12,atoi,C StdLib,
123182,10,_atoi_r,C StdLib,
123192,9,__errno,C StdLib,
123201,61,memchr,C StdLib,
123262,46,memcmp,C StdLib,
123308,97,memcpy,C StdLib,
123405,81,memmove,C StdLib,
123486,51,memset,C StdLib,
123537,86,strchr,C StdLib,
123623,99,strcmp,C StdLib,
123722,48,strcpy,C StdLib,
123770,38,strlen,C StdLib,
123808,64,strncmp,C StdLib,
123872,64,strncpy,C StdLib,
123936,25,strnlen,C StdLib,
123961,22,strrchr,C StdLib,
123983,225,two_way_long_needle,C StdLib,
124208,130,strstr,C StdLib,
124338,109,_strtol_l_isra_0,C StdLib,
124447,107,_strtol_r,C StdLib,
124554,12,strtol_l,C StdLib,
124566,12,strtol,C StdLib,
124578,12,stat,C StdLib,
124590,18,_stat_r,C StdLib,
124608,19,_stat,C StdLib,
124627,58,_conv_stat,C StdLib,
124685,16,AON_Power_On_BG,BL602 StdDriver (AON),
124701,16,AON_Power_Off_BG,BL602 StdDriver (AON),
124717,16,AON_Power_On_LDO11_SOC,BL602 StdDriver (AON),
124733,16,AON_Power_Off_LDO11_SOC,BL602 StdDriver (AON),
124749,16,AON_Power_On_LDO15_RF,BL602 StdDriver (AON),
124765,16,AON_Power_Off_LDO15_RF,BL602 StdDriver (AON),
124781,16,AON_Power_On_SFReg,BL602 StdDriver (AON),
124797,16,AON_Power_Off_SFReg,BL602 StdDriver (AON),
124813,16,AON_LowPower_Enter_PDS0,BL602 StdDriver (AON),
124829,16,AON_LowPower_Exit_PDS0,BL602 StdDriver (AON),
124845,14,ASM_Delay_Us,BL602 StdDriver,
124859,14,BL602_Delay_US,BL602 StdDriver,
124873,14,BL602_Delay_MS,BL602 StdDriver,
124887,16,BL602_MemCpy,BL602 StdDriver,
124903,15,BL602_MemCpy4,BL602 StdDriver,
124918,16,BL602_MemCpy_Fast,BL602 StdDriver,
124934,15,BL602_MemSet,BL602 StdDriver,
124949,16,BL602_MemSet4,BL602 StdDriver,
124965,16,BL602_MemCmp,BL602 StdDriver,
124981,14,EF_Ctrl_Sw_AHB_Clk_0,BL602 StdDriver (EFuse),
124995,14,EF_Ctrl_Program_Efuse_0,BL602 StdDriver (EFuse),
125009,14,EF_Ctrl_Load_Efuse_R0,BL602 StdDriver (EFuse),
125023,16,EF_Ctrl_Busy,BL602 StdDriver (EFuse),
125039,16,EF_Ctrl_AutoLoad_Done,BL602 StdDriver (EFuse),
125055,14,EF_Ctrl_Clear,BL602 StdDriver (EFuse),
125069,16,GLB_SW_System_Reset,BL602 StdDriver (GLB),
125085,16,GLB_SW_CPU_Reset,BL602 StdDriver (GLB),
125101,16,GLB_SW_POR_Reset,BL602 StdDriver (GLB),
125117,16,GLB_Select_Internal_Flash,BL602 StdDriver (GLB),
125133,16,GLB_Select_External_Flash,BL602 StdDriver (GLB),
125149,16,GLB_Deswap_Flash_Pin,BL602 StdDriver (GLB),
125165,16,GLB_Swap_Flash_Pin,BL602 StdDriver (GLB),
125181,16,GLB_GPIO_Init,BL602 StdDriver (GPIO),
125197,16,GLB_GPIO_OUTPUT_Enable,BL602 StdDriver (GPIO),
125213,16,GLB_GPIO_OUTPUT_Disable,BL602 StdDriver (GPIO),
125229,16,GLB_GPIO_Set_HZ,BL602 StdDriver (GPIO),
125245,16,GLB_GPIO_Get_Fun,BL602 StdDriver (GPIO),
125261,14,HBN_Mode_Enter,BL602 StdDriver (HBN),
125275,14,HBN_Power_Down_Flash,BL602 StdDriver (HBN),
125289,14,HBN_Enable,BL602 StdDriver (HBN),
125303,16,HBN_Reset,BL602 StdDriver (HBN),
125319,16,HBN_Set_Ldo11_Aon_Vout,BL602 StdDriver (HBN),
125335,16,HBN_Set_Ldo11_Rt_Vout,BL602 StdDriver (HBN),
125351,16,HBN_Set_Ldo11_Soc_Vout,BL602 StdDriver (HBN),
125367,16,HBN_Hw_Pu_Pd_Cfg,BL602 StdDriver (HBN),
125383,16,HBN_Pin_WakeUp_Mask,BL602 StdDriver (HBN),
125399,17,HBN_GPIO7_Dbg_Pull_Cfg,BL602 StdDriver (HBN),
125416,16,HBN_Set_Embedded_Flash_Pullup,BL602 StdDriver (HBN),
125432,16,L1C_Set_Wrap,BL602 StdDriver (L1C),
125448,16,L1C_Set_Way_Disable,BL602 StdDriver (L1C),
125464,16,L1C_IROM_2T_Access_Set,BL602 StdDriver (L1C),
125480,16,PDS_Reset,BL602 StdDriver (PDS),
125496,16,PDS_Force_Config,BL602 StdDriver (PDS),
125512,16,PDS_RAM_Config,BL602 StdDriver (PDS),
125528,18,PDS_Default_Level_Config,BL602 StdDriver (PDS),
125546,14,SEC_Eng_Turn_On_Sec_Ring,BL602 StdDriver (Security),
125560,14,SEC_Eng_Turn_Off_Sec_Ring,BL602 StdDriver (Security),
125574,14,SFlash_Init,BL602 StdDriver (SFlash),
125588,16,SFlash_SetSPIMode,BL602 StdDriver (SFlash),
125604,17,SFlash_Read_Reg,BL602 StdDriver (SFlash),
125621,17,SFlash_Write_Reg,BL602 StdDriver (SFlash),
125638,16,SFlash_Busy,BL602 StdDriver (SFlash),
125654,16,SFlash_Write_Enable,BL602 StdDriver (SFlash),
125670,16,SFlash_Qspi_Enable,BL602 StdDriver (SFlash),
125686,14,SFlash_Volatile_Reg_Write_Enable,BL602 StdDriver (SFlash),
125700,16,SFlash_Chip_Erase,BL602 StdDriver (SFlash),
125716,16,SFlash_Sector_Erase,BL602 StdDriver (SFlash),
125732,16,SFlash_Blk32_Erase,BL602 StdDriver (SFlash),
125748,16,SFlash_Blk64_Erase,BL602 StdDriver (SFlash),
125764,16,SFlash_Erase,BL602 StdDriver (SFlash),
125780,18,SFlash_Program,BL602 StdDriver (SFlash),
125798,14,SFlash_GetUniqueId,BL602 StdDriver (SFlash),
125812,14,SFlash_GetJedecId,BL602 StdDriver (SFlash),
125826,14,SFlash_GetDeviceId,BL602 StdDriver (SFlash),
125840,14,SFlash_Powerdown,BL602 StdDriver (SFlash),
125854,14,SFlash_Releae_Powerdown,BL602 StdDriver (SFlash),
125868,14,SFlash_SetBurstWrap,BL602 StdDriver (SFlash),
125882,14,SFlash_DisableBurstWrap,BL602 StdDriver (SFlash),
125896,16,SFlash_Software_Reset,BL602 StdDriver (SFlash),
125912,14,SFlash_Reset_Continue_Read,BL602 StdDriver (SFlash),
125926,19,SFlash_Set_IDbus_Cfg,BL602 StdDriver (SFlash),
125945,17,SFlash_IDbus_Read_Enable,BL602 StdDriver (SFlash),
125962,16,SFlash_Cache_Enable_Set,BL602 StdDriver (SFlash),
125978,16,SFlash_Cache_Flush,BL602 StdDriver (SFlash),
125994,18,SFlash_Cache_Read_Enable,BL602 StdDriver (SFlash),
126012,14,SFlash_Cache_Hit_Count_Get,BL602 StdDriver (SFlash),
126026,16,SFlash_Cache_Miss_Count_Get,BL602 StdDriver (SFlash),
126042,14,SFlash_Cache_Read_Disable,BL602 StdDriver (SFlash),
126056,18,SFlash_Read,BL602 StdDriver (SFlash),
126074,18,SFlash_Read_Reg_With_Cmd,BL602 StdDriver (SFlash),
126092,18,SFlash_Write_Reg_With_Cmd,BL602 StdDriver (SFlash),
126110,14,SF_Cfg_Init_Ext_Flash_Gpio,BL602 StdDriver (SF),
126124,14,SF_Cfg_Init_Internal_Flash_Gpio,BL602 StdDriver (SF),
126138,14,SF_Cfg_Deinit_Ext_Flash_Gpio,BL602 StdDriver (SF),
126152,14,SF_Cfg_Restore_GPIO17_Fun,BL602 StdDriver (SF),
126166,16,SF_Cfg_Get_Flash_Cfg_Need_Lock,BL602 StdDriver (SF),
126182,14,SF_Cfg_Init_Flash_Gpio,BL602 StdDriver (SF),
126196,19,SF_Cfg_Flash_Identify,BL602 StdDriver (SF),
126215,14,SF_Ctrl_Enable,BL602 StdDriver (SF),
126229,14,SF_Ctrl_Select_Pad,BL602 StdDriver (SF),
126243,14,SF_Ctrl_Set_Owner,BL602 StdDriver (SF),
126257,14,SF_Ctrl_Disable,BL602 StdDriver (SF),
126271,14,SF_Ctrl_AES_Enable_BE,BL602 StdDriver (SF),
126285,14,SF_Ctrl_AES_Enable_LE,BL602 StdDriver (SF),
126299,16,SF_Ctrl_AES_Set_Region,BL602 StdDriver (SF),
126315,14,SF_Ctrl_AES_Set_Key,BL602 StdDriver (SF),
126329,14,SF_Ctrl_AES_Set_Key_BE,BL602 StdDriver (SF),
126343,14,SF_Ctrl_AES_Set_IV,BL602 StdDriver (SF),
126357,14,SF_Ctrl_AES_Set_IV_BE,BL602 StdDriver (SF),
126371,14,SF_Ctrl_AES_Enable,BL602 StdDriver (SF),
126385,14,SF_Ctrl_AES_Disable,BL602 StdDriver (SF),
126399,14,SF_Ctrl_Set_Flash_Image_Offset,BL602 StdDriver (SF),
126413,16,SF_Ctrl_Get_Flash_Image_Offset,BL602 StdDriver (SF),
126429,14,SF_Ctrl_Select_Clock,BL602 StdDriver (SF),
126443,14,SF_Ctrl_SendCmd,BL602 StdDriver (SF),
126457,14,SF_Ctrl_Icache_Set,BL602 StdDriver (SF),
126471,14,SF_Ctrl_Icache2_Set,BL602 StdDriver (SF),
126485,16,SF_Ctrl_GetBusyState,BL602 StdDriver (SF),
126501,16,SF_Ctrl_Is_AES_Enable,BL602 StdDriver (SF),
126517,16,SF_Ctrl_Get_Clock_Delay,BL602 StdDriver (SF),
126533,14,SF_Ctrl_Set_Clock_Delay,BL602 StdDriver (SF),
126547,16,XIP_SFlash_State_Save,BL602 StdDriver (XIP),
126563,16,XIP_SFlash_State_Restore,BL602 StdDriver (XIP),
126579,17,XIP_SFlash_Erase_Need_Lock,BL602 StdDriver (XIP),
126596,17,XIP_SFlash_Write_Need_Lock,BL602 StdDriver (XIP),
126613,17,XIP_SFlash_Read_Need_Lock,BL602 StdDriver (XIP),
126630,16,XIP_SFlash_GetJedecId_Need_Lock,BL602 StdDriver (XIP),
126646,16,XIP_SFlash_GetDeviceId_Need_Lock,BL602 StdDriver (XIP),
126662,17,XIP_SFlash_GetUniqueId_Need_Lock,BL602 StdDriver (XIP),
126679,16,XIP_SFlash_Read_Via_Cache_Need_Lock,BL602 StdDriver (XIP),
126695,16,XIP_SFlash_Read_With_Lock,BL602 StdDriver (XIP),
126711,16,XIP_SFlash_Write_With_Lock,BL602 StdDriver (XIP),
126727,16,XIP_SFlash_Erase_With_Lock,BL602 StdDriver (XIP),
126743,14,XIP_SFlash_Opt_Enter,BL602 StdDriver (XIP),
126757,14,XIP_SFlash_Opt_Exit,BL602 StdDriver (XIP),
126771,16,BFLB_Soft_CRC32,BL602 StdDriver,
126787,58,ADC_Trim_TSEN,BL602 StdDriver (ADC),
126845,41,ADC_Gain_Trim,BL602 StdDriver (ADC),
126886,23,EF_Ctrl_Get_Trim_Parity,BL602 StdDriver (EFuse),
126909,21,EF_Ctrl_Read_RC32M_Trim,BL602 StdDriver (EFuse),
126930,16,EF_Ctrl_Read_RC32K_Trim,BL602 StdDriver (EFuse),
126946,26,EF_Ctrl_Read_TSEN_Trim,BL602 StdDriver (EFuse),
126972,16,EF_Ctrl_Read_ADC_Gain_Trim,BL602 StdDriver (EFuse),
126988,16,AON_Power_On_MBG,BL602 StdDriver (AON),
127004,16,AON_Power_Off_MBG,BL602 StdDriver (AON),
127020,16,AON_Power_On_XTAL,BL602 StdDriver (AON),
127036,16,AON_Set_Xtal_CapCode,BL602 StdDriver (AON),
127052,16,AON_Get_Xtal_CapCode,BL602 StdDriver (AON),
127068,16,AON_Power_Off_XTAL,BL602 StdDriver (AON),
127084,16,EF_Ctrl_Get_Trim_Parity,BL602 StdDriver (EFuse),
127100,14,EF_Ctrl_Read_RC32M_Trim,BL602 StdDriver (EFuse),
127114,14,EF_Ctrl_Read_RC32K_Trim,BL602 StdDriver (EFuse),
127128,16,GLB_Get_Root_CLK_Sel,BL602 StdDriver (GLB),
127144,16,GLB_Set_System_CLK_Div,BL602 StdDriver (GLB),
127160,16,GLB_Get_BCLK_Div,BL602 StdDriver (GLB),
127176,16,GLB_Get_HCLK_Div,BL602 StdDriver (GLB),
127192,16,Update_SystemCoreClockWith_XTAL,BL602 StdDriver (GLB),
127208,16,GLB_Set_System_CLK,BL602 StdDriver (GLB),
127224,16,System_Core_Clock_Update_From_RC32M,BL602 StdDriver (GLB),
127240,16,GLB_Set_SF_CLK,BL602 StdDriver (GLB),
127256,16,GLB_Set_PKA_CLK_Sel,BL602 StdDriver (GLB),
127272,16,HBN_32K_Sel,BL602 StdDriver (HBN),
127288,16,HBN_Set_ROOT_CLK_Sel,BL602 StdDriver (HBN),
127304,16,HBN_Power_On_Xtal_32K,BL602 StdDriver (HBN),
127320,16,HBN_Power_Off_Xtal_32K,BL602 StdDriver (HBN),
127336,16,HBN_Power_On_RC32K,BL602 StdDriver (HBN),
127352,16,HBN_Power_Off_RC32K,BL602 StdDriver (HBN),
127368,16,HBN_Trim_RC32K,BL602 StdDriver (HBN),
127384,16,PDS_Trim_RC32M,BL602 StdDriver (PDS),
127400,16,PDS_Select_RC32M_As_PLL_Ref,BL602 StdDriver (PDS),
127416,16,PDS_Select_XTAL_As_PLL_Ref,BL602 StdDriver (PDS),
127432,16,PDS_Power_On_PLL,BL602 StdDriver (PDS),
127448,16,PDS_Enable_PLL_All_Clks,BL602 StdDriver (PDS),
127464,16,PDS_Disable_PLL_All_Clks,BL602 StdDriver (PDS),
127480,16,PDS_Enable_PLL_Clk,BL602 StdDriver (PDS),
127496,16,PDS_Disable_PLL_Clk,BL602 StdDriver (PDS),
127512,,PDS_Power_Off_PLL,BL602 StdDriver (PDS),
